Date,eth_ATR,eth_ATR_norm,btc_ATR,btc_ATR_norm
2020-09-08,25.707760551111136,0.0672450115799589,349.5246181022222,0.03200540482756212
2020-09-23,31.529694168888906,0.08590209720649812,404.73824646666645,0.038115171155230096
2020-10-08,17.86434325777778,0.0507495889870291,282.3486761777775,0.02635286617693585
2020-10-23,13.505052720000009,0.03540266462592643,264.45784297777743,0.022394671958055806
2020-11-07,17.45987093333335,0.04339846919173221,486.5963672222219,0.03483963684913662
2020-11-22,23.155659866666678,0.0485814755086426,756.4217144622218,0.045128606546536706
2020-12-07,39.611834822222235,0.0683046437876035,966.4432812488886,0.051820627682190215
2020-12-22,34.15855776000002,0.05720065927111383,889.525078213333,0.04329198927747054
2021-01-06,49.90855853777781,0.06173661663232177,1508.2159289066662,0.05171003074950842
2021-01-21,138.4437343066667,0.11445637436627014,3523.6297744044446,0.0967113623512468
2021-02-05,151.35266001777785,0.10926240894231504,3212.606189337777,0.09527465431614685
2021-02-20,129.3667735911112,0.07209512692990189,2955.6484895288877,0.0619101031225845
2021-03-07,160.54973204444454,0.1023079215562233,3989.847586897777,0.08120376474470867
2021-03-22,128.0726795600001,0.07058231493379113,3518.970781275554,0.06179494457872106
2021-04-06,103.33352056444454,0.05595454269712054,3108.114548622221,0.05495813578067353
2021-04-21,127.87095596000016,0.05695207083924028,2403.1183853511093,0.0409519025698009
2021-05-06,217.3670133288891,0.07801397681773041,3431.457083275554,0.06319325161380289
2021-05-21,355.9813530888891,0.1089750568304896,3781.348697919999,0.08150699483418049
2021-06-05,514.4449902088891,0.20172891394897996,4973.575347195553,0.13422997857553431
2021-06-20,246.0038377777779,0.10023098887192351,2850.3128559911083,0.07761159854109657
2021-07-05,201.67617452444452,0.09867403233767144,2747.0203037822184,0.08137731203992138
2021-07-20,150.05642424888896,0.07417500400065506,1688.4177083422187,0.05168062021348972
2021-08-04,133.64497995555564,0.05732801053457686,1804.3100348044406,0.0477127201611579
2021-08-19,204.80725697333338,0.06576406129714478,2454.396336813331,0.05433457489887901
2021-09-03,183.9710190000001,0.054896914775763535,2115.8618054355525,0.04348984735771854
2021-09-18,242.72589193777785,0.06973178628068923,2357.179097195553,0.04985327844739304
2021-10-03,259.0629069777778,0.08507221792294516,2475.2106422977754,0.056322674154311005
2021-10-18,202.53262164888886,0.05617128832037319,2646.2083854311086,0.04695212327392838
2021-11-02,220.4508052444444,0.05257296920005381,2949.95614589333,0.0477506355208154
2021-11-17,221.4367197866666,0.04846478147716453,2648.1566146488867,0.041738731498098765
2021-12-02,281.6135795244444,0.06551718573740521,2844.5125693777754,0.049935787157215736
2021-12-17,326.71338643999974,0.08016690684551667,3337.8933680533305,0.06833605042109572
2022-01-01,220.94161991111088,0.05623842307494878,2244.2144444444416,0.04639631402415895
2022-01-16,176.7375508888886,0.05276485399663786,1873.7759201199972,0.04317777777847216
2022-01-31,198.8043576666664,0.07521522752276733,1890.0059374666646,0.04965282018104116
2022-02-15,179.9623849111108,0.06092210862391801,1864.580902782219,0.04484662109016197
2022-03-02,182.6902992666664,0.06602476506601591,1918.083350635553,0.04778761491123301
2022-03-17,173.0236154266664,0.06579903256124241,2283.2253124488857,0.057724147682235855
2022-04-01,123.46085194666634,0.039470715281213424,1526.2529340133299,0.03471067296920158
2022-04-16,134.0114365688885,0.04188794210146063,1518.438871617774,0.03576395677325604
2022-05-01,120.19541673333296,0.04096143992617564,1461.1919272444406,0.036863407853776536
2022-05-16,156.4067377022219,0.06797866902144567,1808.6414062044414,0.05595759111852464
2022-05-31,157.47367331999968,0.08119590877808915,1815.8662587022193,0.061159211448368375
2022-06-15,103.23040084444408,0.0652778553931676,1314.8846614044419,0.047823227600248285
2022-06-30,128.60416127999963,0.11434367526497838,1730.688741342219,0.08439247632370708
2022-07-15,73.88868271111072,0.0648576710827945,980.2989930044417,0.048329237166975944
2022-07-30,106.78966459111076,0.0686121545021989,1078.2291231244417,0.04771658589033192
2022-08-14,105.67459592888858,0.06065299539708071,925.5237065555524,0.03946903442834073
2022-08-29,102.29339130222189,0.0622287680932351,845.6938715199971,0.03931107481874728
2022-09-13,92.7317659822219,0.05733582781712899,724.3569965199971,0.03572475322910843
2022-09-28,94.93698089333294,0.06968734426113792,881.9247136222193,0.04560509438293708
2022-10-13,59.467368044444065,0.04506598899944251,703.1865277911083,0.036027869999887066
2022-10-28,43.9838937555552,0.03195723770922902,470.4707291777749,0.024025807713541528
2022-11-12,82.694158053333,0.05822101230888004,646.7787022888858,0.034341973132046524
2022-11-27,90.94175715999968,0.07612510612015419,880.3001649066636,0.053353600311836495
2022-12-12,44.07010735999969,0.035030297398424066,361.09350697777484,0.021301767573323433
2022-12-27,41.29777835111073,0.0338021257325296,366.88539931110785,0.021665928147543864
2023-01-11,23.02855694666634,0.018451604280147933,211.54706591110826,0.012536863473133302
2023-01-26,49.362498866666336,0.03130806140565102,586.3644705022191,0.026721922632679616
2023-02-10,62.15714993777741,0.038531992058772786,708.3696613911081,0.03076015193359173
2023-02-25,61.51894685777742,0.03789065742998019,752.5232813733305,0.031893304099017195
2023-03-12,55.37118604444407,0.03532333576315254,757.9339411999969,0.033901686797406745
2023-03-27,84.0382920355552,0.04814766239032681,1302.5869271199974,0.048280289295843395
